date,transaction_costs
2022-07-27,1773.8927454826419
2022-07-28,1131.2525037401413
2022-07-29,921.077484701967
2022-08-01,1229.4879811575472
2022-08-02,1782.6614760211671
2022-08-03,996.2487533440569
2022-08-04,679.3190991272382
2022-08-05,1042.8285310022113
2022-08-08,843.6141280095726
2022-08-09,2058.783061529982
2022-08-10,1698.1267556081687
2022-08-11,1548.5605538578727
2022-08-12,609.9919820112067
2022-08-15,1379.295851076377
2022-08-16,1158.8614995806213
2022-08-17,1407.3468462698659
2022-08-18,1218.3839641417453
2022-08-19,937.5087920886795
2022-08-22,1294.1127943772597
2022-08-23,1094.7681787767988
2022-08-24,1301.0177912784186
2022-08-25,1714.3472316929933
2022-08-26,1419.2561487663377
2022-08-29,1257.5409250855387
2022-08-30,902.5909418040454
2022-08-31,1497.9994680170462
2022-09-01,903.5809831264611
2022-09-02,927.5883681945907
2022-09-06,1208.3024700532478
2022-09-07,1316.3919920385367
2022-09-08,1111.4457445556727
2022-09-09,1527.3130401554595
2022-09-12,1279.312652090515
2022-09-13,935.470126182585
2022-09-14,1135.9129256226477
2022-09-15,1050.5513406530722
2022-09-16,1419.666956568873
2022-09-19,1809.384184451926
2022-09-20,1430.771473341228
2022-09-21,1028.6682646991658
2022-09-22,797.5221010160659
2022-09-23,1252.901416512193
2022-09-26,936.9333097982778
2022-09-27,1238.37523480271
2022-09-28,1064.7234400733214
2022-09-29,1050.1180691970385
2022-09-30,1182.0896861812475
2022-10-03,1038.5432960145415
2022-10-04,1115.5793866014876
2022-10-05,1279.230642534097
2022-10-06,1413.8861549279868
2022-10-07,1309.999681756437
2022-10-10,1005.2597989695752
2022-10-11,1207.6558225880322
2022-10-12,1104.064849807175
2022-10-13,458.5666576307748
2022-10-14,1107.389323295074
2022-10-17,1171.2018258947028
2022-10-18,1364.7897314949494
2022-10-19,1184.2559269245492
2022-10-20,935.208499285282
2022-10-21,593.4439991397492
2022-10-24,956.530167473096
2022-10-25,1367.4799856148418
2022-10-26,1748.3249313085114
2022-10-27,587.3423782655373
2022-10-28,1414.2670414903587
2022-10-31,1391.742529403192
2022-11-01,1228.3326944167854
2022-11-02,654.8956171072955
2022-11-03,1259.6937117125406
2022-11-04,1524.8259970291588
2022-11-07,896.7217401680024
2022-11-08,893.7429165626342
2022-11-09,1328.0622144674783
2022-11-10,962.8812243447293
2022-11-11,1824.5709819268532
2022-11-14,853.9992383768898
2022-11-15,1143.2415552946866
2022-11-16,1527.4053213782045
2022-11-17,1238.1780807594369
2022-11-18,1407.2968011856779
2022-11-21,1245.2251358091933
2022-11-22,1386.1116498833958
2022-11-23,1192.311247082866
2022-11-25,704.13561117427
2022-11-28,1198.4738318034827
2022-11-29,1715.5278252787368
2022-11-30,1103.6076684488226
2022-12-01,945.7991934300397
2022-12-02,465.6312833633895
2022-12-05,1305.0237981192563
2022-12-07,1433.6379726847529
2022-12-08,1245.882343460774
2022-12-09,1308.6646498096613
2022-12-12,1136.445394535374
2022-12-13,1248.1945800141168
2022-12-14,1360.740665329566
2022-12-15,1093.601064948692
2022-12-16,726.4813120566287
2022-12-19,563.3770752930928
2022-12-20,1184.689596456674
2022-12-21,816.3563936212806
2022-12-22,1322.6721064846345
2022-12-23,1505.228070218144
2022-12-27,940.9347282015113
2022-12-28,1344.0570869638855
2022-12-29,908.6646465358253
2022-12-30,467.76594427066806
